mmsi,timestamp,lat,lon,sog,cog,heading,nav_status,shiptype,draught,destination
111000001,2025-01-01 00:25:00,55.63684131040416,12.592093560192863,12.882149536248676,61.205431065276244,57.18954274021301,Under way,Cargo,6.1213465473027995,Copenhagen
111000001,2025-01-01 00:26:00,55.63654890590309,12.592487102494735,13.113868652050156,81.7931768164829,86.6100574627045,Under way,Cargo,6.540303959261946,Copenhagen
111000001,2025-01-01 00:27:00,55.63667274018117,12.592804222642867,13.726087694925809,76.81429839241888,80.41623460260986,Under way,Tanker,9.865052773762228,Copenhagen
111000001,2025-01-01 00:28:00,55.636936342245626,12.59268442538877,13.967964089063136,95.37960003691995,109.05171083222866,Under way,Cargo,5.976214938990222,Copenhagen
111000001,2025-01-01 00:29:00,55.63696447187467,12.592202917575737,14.16340008922575,90.41980064470023,89.73344155921114,Under way,Cargo,9.972752553986705,Copenhagen
111000001,2025-01-01 00:30:00,55.63642949655602,12.592081350345532,14.228844766498923,95.06575301672532,94.42772904531846,Under way,Tanker,9.833274095218348,Copenhagen
111000001,2025-01-01 00:31:00,55.6365319737978,12.591657953486498,13.925875321561751,85.53485047932979,89.81684445094716,Under way,Tanker,7.784006312291751,Copenhagen
111000001,2025-01-01 00:32:00,55.63658392807556,12.591850612176362,13.749103834321524,91.53725105945527,91.82829465168527,Under way,Tanker,6.612753821193003,Copenhagen
111000001,2025-01-01 00:33:00,55.63624103698621,12.592075499195607,14.104888703098716,83.33056625043487,74.87147496918335,Under way,Tanker,9.335361592900519,Copenhagen
111000001,2025-01-01 00:34:00,55.636248216530554,12.592511456190014,14.39235996876542,90.07306372740632,96.72747036726675,Under way,Tanker,9.450026709087831,Copenhagen
111000001,2025-01-01 00:35:00,55.63654467731371,12.591935173504183,14.092206290123986,91.65022798109338,87.37058339194654,Under way,Tanker,6.640763337373659,Copenhagen
111000001,2025-01-01 00:36:00,55.63658962742861,12.592005627188218,14.163090207147919,71.19687411547443,76.02883412533652,Under way,Cargo,7.286325808068643,Copenhagen
111000001,2025-01-01 00:37:00,55.63643634408842,12.591809926282178,14.250694726632254,106.63769789448251,102.94151573720698,Under way,Cargo,9.847684335570795,Copenhagen
111000001,2025-01-01 00:38:00,55.63604396979852,12.590814626507388,14.079184949500034,98.40005376622429,107.30650915135612,Under way,Cargo,5.866471600354229,Copenhagen
111000001,2025-01-01 00:39:00,55.63584074509821,12.590577153851807,13.94851910298529,107.65454240281096,109.67945095761574,Under way,Cargo,6.399669484729714,Copenhagen
111000001,2025-01-01 00:40:00,55.636477391957314,12.591093386482083,13.644645109794489,85.15765927133748,91.4922150172706,Under way,Cargo,6.709398333582008,Copenhagen
111000001,2025-01-01 00:41:00,55.63626509111763,12.591442932673013,13.76462443653669,85.18751866176494,74.71854864158962,Under way,Cargo,6.992523671986867,Copenhagen
111000001,2025-01-01 00:42:00,55.63672801141319,12.592104564576589,13.738942007228749,85.34335228745454,85.63589679898875,Under way,Cargo,7.6968872420003125,Copenhagen
111000001,2025-01-01 00:43:00,55.637432410491726,12.592590881010038,14.047836974970307,93.44068131402022,98.0718440284454,Under way,Tanker,7.866835208359666,Copenhagen
111000001,2025-01-01 00:44:00,55.63750050578209,12.592455399878954,14.13709484457069,101.36242317119263,103.86955695632304,Under way,Passenger,5.978955673946482,Copenhagen
111000001,2025-01-01 00:45:00,55.63781869735574,12.592212183495928,14.178614496827834,98.84990467186665,96.52725592864181,Under way,Tanker,6.7031228473212,Copenhagen
111000001,2025-01-01 00:46:00,55.63781017091846,12.591353971272955,13.970022218107264,103.26471668319047,105.50796005345049,Under way,Tanker,7.117354711540592,Copenhagen
111000001,2025-01-01 00:47:00,55.63778655141336,12.592289183221864,14.307625624581046,83.84754784230509,85.76154517805902,Under way,Cargo,8.882064803709984,Copenhagen
111000001,2025-01-01 00:48:00,55.63795068062771,12.592188086895646,14.264089383935602,100.9877685198719,105.11485026481205,Under way,Cargo,6.888644430881474,Copenhagen
111000001,2025-01-01 00:49:00,55.63819473351851,12.592025100325156,14.914886409153123,74.55001051403002,70.33633503159541,Under way,Passenger,6.946008393670816,Copenhagen
111000001,2025-01-01 00:50:00,55.63811342137982,12.591718552983702,15.297349937121117,100.65227082546917,91.6920453247931,Under way,Cargo,7.768515261729004,Copenhagen
111000001,2025-01-01 00:51:00,55.63797938932628,12.591547258549586,15.347212845445508,93.24518316374555,101.62164941208665,Under way,Passenger,5.585335082138029,Copenhagen
111000001,2025-01-01 00:52:00,55.63810326876256,12.591265396273183,15.182768766332222,92.43687211491913,93.66170497046274,Under way,Tanker,6.9832580097712595,Copenhagen
111000001,2025-01-01 00:53:00,55.63795118580995,12.590474569310375,15.198570569181033,100.60692463180301,101.7943508899127,Under way,Tanker,9.063997836287513,Copenhagen
111000001,2025-01-01 00:54:00,55.63775191757696,12.5911546249935,14.791155382186606,105.70032280542672,104.18870159504519,Under way,Tanker,5.2815163784091865,Copenhagen
111000001,2025-01-01 00:55:00,55.63775054872826,12.59179019410649,14.945328002479414,94.92686483800405,95.37122986866277,Under way,Passenger,7.388574454401138,Copenhagen
111000001,2025-01-01 00:56:00,55.63776777261259,12.591368140240286,15.21709132914596,87.13653483834081,87.36457403796878,Under way,Passenger,9.455715568490355,Copenhagen
111000001,2025-01-01 00:57:00,55.637884526485436,12.591480186481192,15.21960980930232,90.97676098548831,87.11171206621098,Under way,Cargo,7.615489220850744,Copenhagen
111000001,2025-01-01 00:58:00,55.63831986956777,12.591959821894235,15.65024630080463,82.3265243711195,86.6881275547229,Under way,Cargo,9.576271708345532,Copenhagen
111000001,2025-01-01 00:59:00,55.63837487216949,12.59152204100022,15.603276634086768,80.12770792327075,77.67189027952347,Under way,Tanker,6.941341919949361,Copenhagen
111000001,2025-01-01 01:00:00,55.63814780034234,12.591084501588785,15.33815457898625,82.28794538418286,79.81347824635645,Under way,Cargo,6.547638081431639,Copenhagen
111000001,2025-01-01 01:01:00,55.638132956476504,12.591370175343949,15.532259342988892,97.41963016529465,104.8029232924428,Under way,Tanker,5.413742100176531,Copenhagen
111000001,2025-01-01 01:02:00,55.63817557150408,12.591888754576422,15.470310722292371,78.3018296782899,77.76190485652461,Under way,Passenger,5.752084455517641,Copenhagen
111000001,2025-01-01 01:03:00,55.63863370188204,12.591032187311876,15.741085197125454,88.85460154747382,95.04368310734112,Under way,Passenger,5.669260594003166,Copenhagen
111000001,2025-01-01 01:04:00,55.638736438957444,12.591987952115131,15.804992712899196,91.93278061849387,99.91349533800204,Under way,Tanker,9.248236953387057,Copenhagen
111000001,2025-01-01 01:05:00,55.638916755140706,12.591831440261023,15.4851680183917,76.31409884458142,78.99155789445744,Under way,Cargo,8.784995660861144,Copenhagen
111000001,2025-01-01 01:06:00,55.63891626435071,12.591618424091742,15.740260668122424,89.08433939350162,93.76970199507751,Under way,Cargo,5.442041116828233,Copenhagen
111000001,2025-01-01 01:07:00,55.638745466511544,12.591825280491717,16.008678368983606,63.912119903156245,60.63669348403585,Under way,Cargo,8.101547756767324,Copenhagen
111000001,2025-01-01 01:08:00,55.63845598947337,12.592168306221716,16.220363266353523,72.41260513576886,66.49631257243998,Under way,Passenger,8.63198516325114,Copenhagen
111000001,2025-01-01 01:09:00,55.637844219820046,12.591153690794169,16.61262396074625,87.3675828742804,90.04162932468674,Under way,Tanker,9.311818543733725,Copenhagen
111000001,2025-01-01 01:10:00,55.637839804342455,12.591551893509017,16.556346939436033,73.35306803804993,73.32207233968056,Under way,Cargo,6.045653955392571,Copenhagen
111000001,2025-01-01 01:11:00,55.63796074014058,12.590642243284252,16.739268042554848,68.25117497346903,78.41188760326513,Under way,Passenger,7.001502444551407,Copenhagen
111000001,2025-01-01 01:12:00,55.637688323927506,12.590922759817987,16.588778702489474,106.73748159391383,106.9559949343352,Under way,Tanker,8.009676977704801,Copenhagen
111000001,2025-01-01 01:13:00,55.63801042853114,12.591230813144996,16.483033905389533,77.19708871764745,70.68907208893745,Under way,Tanker,5.443512668785278,Copenhagen
111000001,2025-01-01 01:14:00,55.637978319423155,12.590713191983786,16.372304044320096,78.02122107411151,87.84484673869346,Under way,Cargo,5.4614529311437305,Copenhagen
111000001,2025-01-01 01:15:00,55.63798889848874,12.591695318467284,16.332859710149393,77.73946995801897,77.94779629364588,Under way,Cargo,5.012975121918233,Copenhagen
111000001,2025-01-01 01:16:00,55.63804233701647,12.591713136197209,16.492797954666433,90.69005511359033,94.53369257432698,Under way,Tanker,7.31267358066574,Copenhagen
111000001,2025-01-01 01:17:00,55.63780823401026,12.592138837243398,16.295210785507123,90.28620559567827,95.12932137720037,Under way,Passenger,5.1523607636679705,Copenhagen
111000001,2025-01-01 01:18:00,55.63770077125011,12.592589768961908,16.12096140928414,87.73250572701774,83.87707302449554,Under way,Passenger,6.610395827915891,Copenhagen
111000001,2025-01-01 01:19:00,55.63787362362995,12.592266482519786,15.90465180856126,106.87141635072564,111.2796151354729,Under way,Passenger,8.24411420145788,Copenhagen
111000001,2025-01-01 01:20:00,55.638645621115586,12.591954474155342,15.98496392218646,106.46949010387185,113.86665974301597,Under way,Tanker,6.418879528993623,Copenhagen
111000001,2025-01-01 01:21:00,55.639241462037454,12.592652340123307,15.72303406418408,70.86222419731644,75.56864708761881,Under way,Cargo,6.65174240640457,Copenhagen
111000001,2025-01-01 01:22:00,55.63905633491497,12.592022919102531,15.960794265714522,89.58691569419227,90.45674734004012,Under way,Passenger,9.327535629469901,Copenhagen
111000001,2025-01-01 01:23:00,55.63932869649914,12.591734533437247,16.111872510879675,95.00917187624381,90.12139565225105,Under way,Cargo,8.592286354182768,Copenhagen
111000001,2025-01-01 01:24:00,55.63880484803154,12.593042883410547,16.025714033295152,94.94566602142484,98.1485760561706,Under way,Passenger,8.536150478222222,Copenhagen
111000001,2025-01-01 01:25:00,55.63856041279314,12.592936147092093,16.05341562577284,97.64252198609023,97.69651281013873,Under way,Cargo,7.662947162757929,Copenhagen
111000001,2025-01-01 01:26:00,55.638515847371636,12.592732417023276,15.933021889993562,97.6025109463536,103.13415647049581,Under way,Passenger,7.365831005259461,Copenhagen
111000001,2025-01-01 01:27:00,55.63874733881643,12.593376620193366,16.025925211042132,84.40258025271729,91.9277058260214,Under way,Cargo,8.654337376018221,Copenhagen
111000001,2025-01-01 01:28:00,55.63877331575267,12.59329878157567,16.259481623374093,92.54420843301213,94.23222174338814,Under way,Tanker,8.997685654597579,Copenhagen
111000001,2025-01-01 01:29:00,55.638649752662836,12.593077565388215,16.351223657685896,96.53399737914886,90.07837543440533,Under way,Tanker,6.794152420617513,Copenhagen
111000001,2025-01-01 01:30:00,55.63856869166723,12.593551373857046,16.301199137470995,103.010524331623,99.6284592292028,Under way,Tanker,7.698905309573165,Copenhagen
111000001,2025-01-01 01:31:00,55.63789959269494,12.59455039862819,15.985294986008476,77.89498840930632,69.82793513155237,Under way,Tanker,7.717764305569943,Copenhagen
111000001,2025-01-01 01:32:00,55.63797027706237,12.594935831225133,15.689577736852508,101.43754043206928,103.13002246954136,Under way,Cargo,7.477118132019829,Copenhagen
111000001,2025-01-01 01:33:00,55.6378456906882,12.59517562168735,16.006183895643815,99.70077777913727,103.30464302484016,Under way,Cargo,5.167662173678897,Copenhagen
111000001,2025-01-01 01:34:00,55.63829862208194,12.595376638927373,15.936678548889224,98.29138684585268,104.72626166510065,Under way,Cargo,7.431787409978039,Copenhagen
111000001,2025-01-01 01:35:00,55.638165230814465,12.59608376455868,15.841960792693802,90.27264704818879,89.5971455086141,Under way,Tanker,6.258995294534763,Copenhagen
111000001,2025-01-01 01:36:00,55.63784771519361,12.595827307371193,15.876079633409976,98.35565398349904,93.90143727124365,Under way,Tanker,8.074751315763272,Copenhagen
111000001,2025-01-01 01:37:00,55.63715029929517,12.595692890282796,15.788106775886892,96.43353931054071,104.25706223520835,Under way,Cargo,9.612496905886479,Copenhagen
111000001,2025-01-01 01:38:00,55.636913156958535,12.595928624461365,16.1645116751819,103.45420046154977,111.42013359474676,Under way,Cargo,9.627842564533882,Copenhagen
111000001,2025-01-01 01:39:00,55.6367597922556,12.595433822051236,16.13935429116197,90.55724912288694,96.02820671524168,Under way,Passenger,6.9950135193506515,Copenhagen
111000001,2025-01-01 01:40:00,55.63671238988603,12.595220381516262,15.936933416109936,73.4514332813423,77.56728620115187,Under way,Tanker,7.328500611594066,Copenhagen
111000001,2025-01-01 01:41:00,55.636734385276185,12.595640645141387,15.929235072105987,85.56520107514712,85.97848087237227,Under way,Passenger,5.704285101898999,Copenhagen
111000001,2025-01-01 01:42:00,55.636732389239796,12.594981072618786,16.09012289412816,88.42786106635549,93.83016041138224,Under way,Tanker,6.100486070405485,Copenhagen
111000001,2025-01-01 01:43:00,55.636178917667706,12.595020277080039,15.793182579824746,89.62964086280883,91.77688208972718,Under way,Tanker,9.30316008945367,Copenhagen
111000001,2025-01-01 01:44:00,55.635777029118245,12.595094722193865,15.581130925035522,78.8205484363305,72.0070304186306,Under way,Passenger,6.746934995246665,Copenhagen
111000001,2025-01-01 01:45:00,55.63520365301428,12.596222964201578,15.466413893367504,100.86105526769656,98.88814367651358,Under way,Passenger,5.328543197141762,Copenhagen
111000001,2025-01-01 01:46:00,55.635127159849056,12.596974960695869,14.936219931688901,100.91506851922462,107.14549448171276,Under way,Passenger,5.514907396656578,Copenhagen
111000001,2025-01-01 01:47:00,55.63450514277933,12.59669110117848,14.891915512351957,81.71341963662205,86.3215932283913,Under way,Passenger,8.219997716195078,Copenhagen
111000001,2025-01-01 01:48:00,55.63439657548796,12.596656306267024,14.988978711664048,82.27332857726529,81.82722269929694,Under way,Passenger,6.269442820216522,Copenhagen
111000001,2025-01-01 01:49:00,55.63440557057832,12.596669091935228,14.706808605582891,72.91496720431492,77.9666922190228,Under way,Cargo,5.892723310271668,Copenhagen
111000001,2025-01-01 01:50:00,55.634038932235654,12.597025591150315,14.658743525951264,86.25179192450402,89.80659176552147,Under way,Passenger,9.813246592774373,Copenhagen
111000001,2025-01-01 01:51:00,55.6341722112291,12.59617895806296,14.478636948913836,92.30943956388164,88.7295605292506,Under way,Cargo,6.039431275730136,Copenhagen
111000001,2025-01-01 01:52:00,55.63367127747748,12.597061301530092,14.230336702724012,81.83694590945154,88.41577845086235,Under way,Cargo,6.725960724406378,Copenhagen
111000001,2025-01-01 01:53:00,55.6331453453634,12.596747646259253,14.480666997003977,86.33026801119617,88.69225122539297,Under way,Tanker,8.818028970798803,Copenhagen
111000001,2025-01-01 01:54:00,55.63343689217045,12.596732167133935,14.413523982426664,103.46044207464718,114.23663976681254,Under way,Passenger,6.0901155374704325,Copenhagen
111000001,2025-01-01 01:55:00,55.633638569355774,12.596231808554963,14.78431705788904,101.03025266777783,106.7873795401015,Under way,Tanker,9.571494032802494,Copenhagen
111000001,2025-01-01 01:56:00,55.633697322932306,12.595742622166155,14.865967609031935,72.9741639576216,78.11994214424982,Under way,Passenger,5.532893650643372,Copenhagen
111000001,2025-01-01 01:57:00,55.63383910217703,12.59553051438355,14.736725736667335,99.11376195804564,94.53103283416844,Under way,Tanker,8.002584302168266,Copenhagen
111000001,2025-01-01 01:58:00,55.633537974809556,12.59578566257834,14.705105438653295,98.06593247913686,99.98400224822072,Under way,Tanker,5.8314168437803975,Copenhagen
111000001,2025-01-01 01:59:00,55.63282705838671,12.595611656035192,14.744817111232553,75.65635032841155,78.56146037774148,Under way,Cargo,9.185394953515146,Copenhagen
111000001,2025-01-01 02:00:00,55.63307438300318,12.595549349144521,14.894424056424898,105.0097163056429,104.37123705258904,Under way,Tanker,5.675006387106035,Copenhagen
111000001,2025-01-01 02:01:00,55.6332409265898,12.594671955724234,14.869645260676785,77.68041874253979,78.40655262818652,Under way,Passenger,9.232039246572786,Copenhagen
111000001,2025-01-01 02:02:00,55.63309688981286,12.595821190155101,14.616040958348172,76.70854172838483,84.98343360706775,Under way,Tanker,7.298407563805656,Copenhagen
111000001,2025-01-01 02:03:00,55.632885606073685,12.596314051513513,14.497148048720527,92.17507905693562,101.90443548107403,Under way,Tanker,9.790853965019652,Copenhagen
111000001,2025-01-01 02:04:00,55.63309309227797,12.596957125741067,14.658108684467289,99.30253345953541,99.50124193908755,Under way,Tanker,7.447124818215702,Copenhagen
111000001,2025-01-01 02:05:00,55.63309649682166,12.597171934850634,14.699646221899911,92.71578837195374,86.33204549285219,Under way,Tanker,6.564274282527938,Copenhagen
111000001,2025-01-01 02:06:00,55.63320375469481,12.59687830014175,14.66109026445219,88.45963284033267,95.24391671142712,Under way,Passenger,9.310213254946568,Copenhagen
111000001,2025-01-01 02:07:00,55.633095923512606,12.596645575050548,14.838393746966,75.9484007763554,78.45356749394212,Under way,Cargo,5.384766008146046,Copenhagen
111000001,2025-01-01 02:08:00,55.63278317805034,12.597284538465168,14.786188296316642,91.34984720819689,93.4126991914175,Under way,Cargo,8.308275875402707,Copenhagen
111000001,2025-01-01 02:09:00,55.632204272671444,12.597357186585038,15.128903094481082,100.10136999225445,99.120063995873,Under way,Tanker,5.12200390778269,Copenhagen
111000001,2025-01-01 02:10:00,55.63222895786823,12.59788992677257,15.025445404461008,104.0934744018558,115.58796501995205,Under way,Passenger,6.991436919878177,Copenhagen
111000001,2025-01-01 02:11:00,55.6321201063001,12.597756768108308,14.892538418532565,107.3772942874446,108.21967508451952,Under way,Cargo,5.5523705656569735,Copenhagen
111000001,2025-01-01 02:12:00,55.63171677114679,12.597297442135066,14.691710265182152,82.32202434895872,82.14859991202482,Under way,Cargo,6.95815070270178,Copenhagen
111000001,2025-01-01 02:13:00,55.63178703556655,12.596973166207036,14.852081731590186,92.74005785085572,92.99159046463232,Under way,Passenger,9.72366011145705,Copenhagen
111000001,2025-01-01 02:14:00,55.632479952393176,12.596641217750262,15.085502314466913,106.21108557787716,98.36128388959044,Under way,Tanker,6.920453057456248,Copenhagen
111000001,2025-01-01 02:15:00,55.6325021412824,12.596875499496948,15.187140269965338,77.50824938675953,80.36565286964445,Under way,Cargo,9.638761415976065,Copenhagen
111000001,2025-01-01 02:16:00,55.6329282925568,12.596590126350073,15.020669155344493,94.71415556386404,91.95304034245919,Under way,Cargo,7.684872114467067,Copenhagen
111000001,2025-01-01 02:17:00,55.63311817210212,12.597363878950738,15.379844689963598,83.87211309515614,81.93360529547621,Under way,Cargo,5.221883317666184,Copenhagen
111000001,2025-01-01 02:18:00,55.633270192500866,12.597263522476569,15.198637531063143,99.7485028469613,98.57121923593783,Under way,Tanker,5.40523107953824,Copenhagen
111000001,2025-01-01 02:19:00,55.63330083117713,12.597610902991992,14.986472171896324,55.19191171239916,50.840795501681605,Under way,Cargo,9.5325685972229,Copenhagen
111000001,2025-01-01 02:20:00,55.63386033214733,12.598021144211128,15.207214945774444,91.32566067964785,92.11246818609933,Under way,Cargo,5.78670329851263,Copenhagen
111000001,2025-01-01 02:21:00,55.6343797283213,12.597788890748376,15.0171487521351,93.17805169201884,90.03046895177341,Under way,Passenger,9.40818566385175,Copenhagen
111000001,2025-01-01 02:22:00,55.63436724187331,12.59806691907229,14.90876892725739,96.38891045936774,104.2254497925625,Under way,Passenger,5.965664322936465,Copenhagen
111000001,2025-01-01 02:23:00,55.6344701745982,12.597942787621896,14.789790867843475,80.0881969038995,80.86023328870796,Under way,Tanker,8.170028515498057,Copenhagen
111000001,2025-01-01 02:24:00,55.634918714721856,12.598049602834111,14.843106977182462,85.98620242667774,88.67631420066195,Under way,Passenger,6.960756057225983,Copenhagen
111000001,2025-01-01 02:25:00,55.63493310093694,12.598328192164447,14.702328047122375,84.44453267186579,86.90349794886384,Under way,Tanker,9.736489441281691,Copenhagen
111000001,2025-01-01 02:26:00,55.635080226808455,12.598026302044916,14.655529913741942,108.46806040086969,105.53531995826297,Under way,Passenger,5.65043120065316,Copenhagen
111000001,2025-01-01 02:27:00,55.63565346818499,12.598809064059534,14.642379861527344,84.44800473306802,93.85379008027097,Under way,Tanker,7.342697083842921,Copenhagen
111000001,2025-01-01 02:28:00,55.63568015386677,12.59939202091722,14.533858893175688,98.77101978786293,101.08963907481508,Under way,Tanker,5.65667563204689,Copenhagen
111000001,2025-01-01 02:29:00,55.63585349893404,12.598468634699984,14.420525010673668,101.63485458031259,96.98819360980123,Under way,Tanker,6.065523520125416,Copenhagen
111000001,2025-01-01 02:30:00,55.63587576079818,12.598353933398618,14.610625561730192,86.57024171697371,89.09775077003117,Under way,Tanker,6.018506246381371,Copenhagen
111000001,2025-01-01 02:31:00,55.635867083332926,12.599167193134468,14.114366564417152,95.13835193065546,93.85430038856029,Under way,Tanker,8.08325157260369,Copenhagen
111000001,2025-01-01 02:32:00,55.63584016262464,12.599887251742192,13.979088104005298,108.00940432910815,107.80861457588644,Under way,Passenger,8.257597334011324,Copenhagen
111000001,2025-01-01 02:33:00,55.635410930094004,12.60033262078408,13.63552937925297,92.9645893399856,92.76029967200554,Under way,Cargo,5.058102699540504,Copenhagen
111000001,2025-01-01 02:34:00,55.63535901963039,12.59998854093903,14.129985271707502,85.04133821992716,90.15894583225545,Under way,Cargo,9.763243190193585,Copenhagen
111000001,2025-01-01 02:35:00,55.63503093094658,12.60011753943509,14.223808613663715,83.79395736060484,85.97752719505652,Under way,Cargo,7.854522509220821,Copenhagen
111000001,2025-01-01 02:36:00,55.63502671981377,12.599925948176097,14.101909497300104,78.53508792400432,78.8476015902517,Under way,Cargo,6.753134656045904,Copenhagen
111000001,2025-01-01 02:37:00,55.634792577611876,12.59942513817115,14.045689438722913,107.97686526849523,111.18107957483028,Under way,Tanker,9.107203640049331,Copenhagen
111000001,2025-01-01 02:38:00,55.63482310683377,12.599288122264026,14.08780303424863,98.80296249253249,106.18222889496892,Under way,Cargo,8.545302597254583,Copenhagen
111000001,2025-01-01 02:39:00,55.635280212093605,12.599484753839718,14.224092050320086,84.2053672592993,89.65041716822316,Under way,Passenger,7.421992237870203,Copenhagen
111000001,2025-01-01 02:40:00,55.635475634877885,12.600473025976582,14.494387736214788,94.64134660223304,91.7428420448649,Under way,Tanker,7.193036082447692,Copenhagen
111000001,2025-01-01 02:41:00,55.63546840341444,12.600798166764061,14.807858336606671,87.01696505448554,97.83524755060922,Under way,Passenger,6.096069936790221,Copenhagen
111000001,2025-01-01 02:42:00,55.635625254060855,12.600511316762091,14.802987418154474,111.42270358611864,120.0604194366222,Under way,Tanker,6.6615731267755445,Copenhagen
111000001,2025-01-01 02:43:00,55.63575615116176,12.600266467024827,15.421797221278664,88.24398699288967,84.44589278764812,Under way,Cargo,5.360992044895879,Copenhagen
111000001,2025-01-01 02:44:00,55.63608346499241,12.600211100310286,15.60837303814439,98.73158548619149,89.40992784464602,Under way,Tanker,9.938247818680289,Copenhagen
111000001,2025-01-01 02:45:00,55.6358129847686,12.599430196879588,16.008720458650416,88.94608074562673,97.85022681045994,Under way,Tanker,7.988617826279322,Copenhagen
111000001,2025-01-01 02:46:00,55.635992919925386,12.59999697026684,15.7532763654658,74.51220177487788,80.74383620386514,Under way,Cargo,5.6578384256362995,Copenhagen
111000001,2025-01-01 02:47:00,55.63595487647601,12.600243985359981,15.80541111863058,84.4969484615458,81.13883162185554,Under way,Tanker,7.563076026029026,Copenhagen
111000001,2025-01-01 02:48:00,55.635743767228405,12.600172966096594,15.626637588729618,88.60494524513429,96.65528258860118,Under way,Passenger,6.796166846998828,Copenhagen
111000001,2025-01-01 02:49:00,55.63525003426955,12.599595182072541,15.690482257168728,93.74280055577306,93.3085766701221,Under way,Tanker,9.289931269613529,Copenhagen
111000001,2025-01-01 02:50:00,55.63525509978708,12.599548299347779,15.366790690432673,105.46004147600127,101.62527528158911,Under way,Tanker,5.367483736650064,Copenhagen
